"","company","recruit","period","link_head","link_body","link_head2","link_body2","type"
"4214","송건강약국","풀타임근무약사님^^","마감일 : 상시모집","학력","학력무관","담당업무","조제,투약등 제반업무","NORM"
"4215","송건강약국","풀타임근무약사님^^","마감일 : 상시모집","급여조건","면접시 협의","학력","학력무관","NORM"
"4216","송건강약국","풀타임근무약사님^^","마감일 : 상시모집","근무지역","경기 수원시 팔달구 인계동","성별","무관","NORM"
"4217","송건강약국","풀타임근무약사님^^","마감일 : 상시모집","업종","약국","나이","무관","NORM"
"4218","송건강약국","풀타임근무약사님^^","마감일 : 상시모집","위치","경기 수원시 팔달구 인계동","경력","무관","NORM"
"4219","송건강약국","풀타임근무약사님^^","마감일 : 상시모집","홈페이지","-","인원","1 명","NORM"
"4220","송건강약국","풀타임근무약사님^^","마감일 : 상시모집","우대","-","우대","-","NORM"
"4221","송건강약국","풀타임근무약사님^^","마감일 : 상시모집","고용형태","정규직","-","-","NORM"
"4222","그린약국","수요일 풀타임 약사님","마감일 : 채용시까지","경력","경력   1년 이상","모집부분","약국 > 근무약사","NORM"
"4223","그린약국","수요일 풀타임 약사님","마감일 : 채용시까지","학력","학력무관","담당업무","조제및 매약","NORM"
"4224","그린약국","수요일 풀타임 약사님","마감일 : 채용시까지","급여조건","추후협의","학력","학력무관","NORM"
"4225","그린약국","수요일 풀타임 약사님","마감일 : 채용시까지","근무지역","서울 강동구 명일동","성별","무관","NORM"
"4226","그린약국","수요일 풀타임 약사님","마감일 : 채용시까지","업종","약국","나이","무관","NORM"
"4227","그린약국","수요일 풀타임 약사님","마감일 : 채용시까지","위치","서울 강동구 명일동","경력","경력   1년 이상","NORM"
"4228","그린약국","수요일 풀타임 약사님","마감일 : 채용시까지","홈페이지","-","인원","1 명","NORM"
"4229","그린약국","수요일 풀타임 약사님","마감일 : 채용시까지","우대","-","우대","-","NORM"
"4230","그린약국","수요일 풀타임 약사님","마감일 : 채용시까지","고용형태","정규직","-","-","NORM"
"4231","약국","근무약사님 구합니다.","마감일 : 채용시까지","경력","경력   3년 이상","모집부분","약국 > 근무약사","NORM"
"4232","약국","근무약사님 구합니다.","마감일 : 채용시까지","학력","대졸(4년제)","담당업무","조제, 투약, 상담","NORM"
"4233","약국","근무약사님 구합니다.","마감일 : 채용시까지","급여조건","면접시 협의","학력","대졸(4년제)","NORM"
"4234","약국","근무약사님 구합니다.","마감일 : 채용시까지","근무지역","서울 관악구 조원동","성별","무관","NORM"
"4235","약국","근무약사님 구합니다.","마감일 : 채용시까지","업종","약국","나이","무관","NORM"
"4236","약국","근무약사님 구합니다.","마감일 : 채용시까지","위치","서울 관악구 조원동","경력","경력   3년 이상","NORM"
"4237","약국","근무약사님 구합니다.","마감일 : 채용시까지","홈페이지","-","인원","1 명","NORM"
"4238","약국","근무약사님 구합니다.","마감일 : 채용시까지","우대","-","우대","-","NORM"
"4239","약국","근무약사님 구합니다.","마감일 : 채용시까지","고용형태","정규직","-","-","NORM"
"4240","안산역인근시흥시","◆풀타임/주3일 근무약사님 최고대우◆","마감일 : 채용시까지","경력","경력   1년 이상","모집부분","약국 > 근무약사","NORM"
"4241","안산역인근시흥시","◆풀타임/주3일 근무약사님 최고대우◆","마감일 : 채용시까지","학력","학력무관","담당업무","조제,투약,복약지도","NORM"
"4242","안산역인근시흥시","◆풀타임/주3일 근무약사님 최고대우◆","마감일 : 채용시까지","급여조건","면접시 협의","학력","학력무관","NORM"
"4243","안산역인근시흥시","◆풀타임/주3일 근무약사님 최고대우◆","마감일 : 채용시까지","근무지역","경기 시흥시 거모동","성별","무관","NORM"
"4244","안산역인근시흥시","◆풀타임/주3일 근무약사님 최고대우◆","마감일 : 채용시까지","업종","약국","나이","무관","NORM"
"4245","안산역인근시흥시","◆풀타임/주3일 근무약사님 최고대우◆","마감일 : 채용시까지","위치","경기 시흥시 거모동","경력","경력   1년 이상","NORM"
"4246","안산역인근시흥시","◆풀타임/주3일 근무약사님 최고대우◆","마감일 : 채용시까지","홈페이지","-","인원","1 명","NORM"
"4247","안산역인근시흥시","◆풀타임/주3일 근무약사님 최고대우◆","마감일 : 채용시까지","우대","-","우대","-","NORM"
"4248","안산역인근시흥시","◆풀타임/주3일 근무약사님 최고대우◆","마감일 : 채용시까지","고용형태","정규직","-","-","NORM"
"4249","한마음이화약국","약국 종업원","마감일 : 채용시까지","경력","무관","모집부분","약국 > 종업원","NORM"
"4250","한마음이화약국","약국 종업원","마감일 : 채용시까지","학력","학력무관","담당업무","약국 종업원","NORM"
"4251","한마음이화약국","약국 종업원","마감일 : 채용시까지","급여조건","면접시 협의","학력","학력무관","NORM"
"4252","한마음이화약국","약국 종업원","마감일 : 채용시까지","근무지역","경기 의정부시 용현동","성별","무관","NORM"
"4253","한마음이화약국","약국 종업원","마감일 : 채용시까지","업종","약국","나이","무관","NORM"
"4254","한마음이화약국","약국 종업원","마감일 : 채용시까지","위치","경기 의정부시 용현동","경력","무관","NORM"
"4255","한마음이화약국","약국 종업원","마감일 : 채용시까지","홈페이지","-","인원","1 명","NORM"
"4256","한마음이화약국","약국 종업원","마감일 : 채용시까지","우대","-","우대","-","NORM"
"4257","한마음이화약국","약국 종업원","마감일 : 채용시까지","고용형태","정규직","-","-","NORM"
"4258","아인스약국","약국업무 보조선생님 모십니다.","마감일 : 채용시까지","경력","신입 , 경력   1년 이상","모집부분","약국 > 종업원","NORM"
"4259","아인스약국","약국업무 보조선생님 모십니다.","마감일 : 채용시까지","학력","학력무관","담당업무","조제실 업무 보조, 약품정리 및 재고관리, 손님응대, 약국청결관리 등","NORM"
"4260","아인스약국","약국업무 보조선생님 모십니다.","마감일 : 채용시까지","급여조건","면접시 협의","학력","학력무관","NORM"
"4261","아인스약국","약국업무 보조선생님 모십니다.","마감일 : 채용시까지","근무지역","부산 해운대구 우동","성별","무관","NORM"
"4262","아인스약국","약국업무 보조선생님 모십니다.","마감일 : 채용시까지","업종","약국","나이","무관","NORM"
"4263","아인스약국","약국업무 보조선생님 모십니다.","마감일 : 채용시까지","위치","부산 해운대구 우동","경력","신입 , 경력   1년 이상","NORM"
"4264","아인스약국","약국업무 보조선생님 모십니다.","마감일 : 채용시까지","홈페이지","-","인원","1 명","NORM"
"4265","아인스약국","약국업무 보조선생님 모십니다.","마감일 : 채용시까지","우대","-","우대","-","NORM"
"4266","아인스약국","약국업무 보조선생님 모십니다.","마감일 : 채용시까지","고용형태","정규직","-","-","NORM"
"4267","참사랑약국","약국 직원 구합니다","마감일 : 채용시까지","경력","경력","모집부분","약국 > 종업원","NORM"
"4268","참사랑약국","약국 직원 구합니다","마감일 : 채용시까지","학력","학력무관","담당업무","약품 및 창고 정리 , 청소","NORM"
"4269","참사랑약국","약국 직원 구합니다","마감일 : 채용시까지","급여조건","면접시 협의","학력","학력무관","NORM"
"4270","참사랑약국","약국 직원 구합니다","마감일 : 채용시까지","근무지역","인천 연수구 동춘동","성별","무관","NORM"
"4271","참사랑약국","약국 직원 구합니다","마감일 : 채용시까지","업종","약국","나이","무관","NORM"
"4272","참사랑약국","약국 직원 구합니다","마감일 : 채용시까지","위치","인천 연수구 동춘동","경력","경력","NORM"
"4273","참사랑약국","약국 직원 구합니다","마감일 : 채용시까지","홈페이지","-","인원","1 명","NORM"
"4274","참사랑약국","약국 직원 구합니다","마감일 : 채용시까지","우대","-","우대","-","NORM"
"4275","참사랑약국","약국 직원 구합니다","마감일 : 채용시까지","고용형태","정규직","-","-","NORM"
"4276","약국","문전약국 조제보조 구인합니다","마감일 : 채용시까지","경력","경력   1년 이상","모집부분","약국 > 종업원","NORM"
"4277","약국","문전약국 조제보조 구인합니다","마감일 : 채용시까지","학력","학력무관","담당업무","조제","NORM"
"4278","약국","문전약국 조제보조 구인합니다","마감일 : 채용시까지","급여조건","면접시 협의","학력","학력무관","NORM"
"4279","약국","문전약국 조제보조 구인합니다","마감일 : 채용시까지","근무지역","서울 종로구 명륜4가","성별","무관","NORM"
"4280","약국","문전약국 조제보조 구인합니다","마감일 : 채용시까지","업종","약국","나이","무관","NORM"
"4281","약국","문전약국 조제보조 구인합니다","마감일 : 채용시까지","위치","서울 종로구 명륜4가","경력","경력   1년 이상","NORM"
"4282","약국","문전약국 조제보조 구인합니다","마감일 : 채용시까지","홈페이지","-","인원","1 명","NORM"
"4283","약국","문전약국 조제보조 구인합니다","마감일 : 채용시까지","우대","-","우대","-","NORM"
"4284","약국","문전약국 조제보조 구인합니다","마감일 : 채용시까지","고용형태","정규직","-","-","NORM"
"4285","메디팜한숲다솜약국","용인 주4일 약사님 모십니다!!(급여우대)","마감일 : 채용시까지","경력","무관","모집부분","약국 > 근무약사","NORM"
"4286","메디팜한숲다솜약국","용인 주4일 약사님 모십니다!!(급여우대)","마감일 : 채용시까지","학력","학력무관","담당업무","조제 및 복약지도","NORM"
